Date,MPU-BBD-AWN,MPU-BBD-10
2008-10-01T00:00:00Z,181.9019391971883,290.28459
2008-11-01T00:00:00Z,142.7077397772439,169.5692
2008-12-01T00:00:00Z,113.55094716338263,116.76201
2009-01-01T00:00:00Z,71.87853069662651,124.7981
2009-02-01T00:00:00Z,145.24662625226426,154.42334
2009-03-01T00:00:00Z,93.09614136219305,152.73799
2009-04-01T00:00:00Z,71.0436356717149,95.547007
2009-05-01T00:00:00Z,88.83601038763258,110.50816
2009-06-01T00:00:00Z,44.0260669570884,87.724206
2009-07-01T00:00:00Z,46.60460583559683,130.68697
2009-08-01T00:00:00Z,46.04740415972305,114.66861
2009-09-01T00:00:00Z,71.1810665304195,106.29551
2009-10-01T00:00:00Z,30.44925687135483,77.640059
2009-11-01T00:00:00Z,108.7670687523208,110.76663
2009-12-01T00:00:00Z,71.07693764980095,85.468575
2010-01-01T00:00:00Z,107.86946301536709,164.54915
2010-02-01T00:00:00Z,80.1170362229333,127.82434
2010-03-01T00:00:00Z,44.525996655135934,103.25147
2010-04-01T00:00:00Z,42.10283667879479,103.89298
2010-05-01T00:00:00Z,54.59911353185587,131.8268
2010-06-01T00:00:00Z,102.00501051903868,161.04512
2010-07-01T00:00:00Z,159.49403801422793,275.47354
2010-08-01T00:00:00Z,133.63676757253856,167.93151
2010-09-01T00:00:00Z,108.20142959774685,275.09305
2010-10-01T00:00:00Z,109.07293682531937,206.55082
2010-11-01T00:00:00Z,114.81083435043315,217.28125
2010-12-01T00:00:00Z,77.0028504384169,181.45906
2011-01-01T00:00:00Z,44.67372723461548,114.22303
2011-02-01T00:00:00Z,41.62163015528885,127.83955
2011-03-01T00:00:00Z,70.49472000899426,135.80451
2011-04-01T00:00:00Z,62.227224747457925,104.65421
2011-05-01T00:00:00Z,55.08151472861108,115.8767
2011-06-01T00:00:00Z,91.96403892240836,162.38202
2011-07-01T00:00:00Z,160.64557212177104,267.28538
2011-08-01T00:00:00Z,231.1489687908491,356.84891
2011-09-01T00:00:00Z,122.69902522038763,243.02119
2011-10-01T00:00:00Z,75.55926705113976,148.16438
2011-11-01T00:00:00Z,78.17902266057708,168.73869
2011-12-01T00:00:00Z,88.39772089770635,162.61533
2012-01-01T00:00:00Z,76.10838963145328,155.74563
2012-02-01T00:00:00Z,71.55014347776125,103.2985
2012-03-01T00:00:00Z,30.020061955726998,93.636562
2012-04-01T00:00:00Z,62.48596278129446,111.04134
2012-05-01T00:00:00Z,61.22184380182376,116.1311
2012-06-01T00:00:00Z,131.7220106639241,281.37903
2012-07-01T00:00:00Z,123.276343608724,193.08303
2012-08-01T00:00:00Z,107.42556663357695,170.48727
2012-09-01T00:00:00Z,136.66848748904397,196.05216
2012-10-01T00:00:00Z,89.7789054659786,180.60433
2012-11-01T00:00:00Z,126.06981088005773,221.68728
2012-12-01T00:00:00Z,104.01222595943538,200.38241
2013-01-01T00:00:00Z,97.48262089011577,296.50022
2013-02-01T00:00:00Z,77.29902954089897,183.60886
2013-03-01T00:00:00Z,74.67810941789031,140.30942
2013-04-01T00:00:00Z,34.016665274439994,86.607216
2013-05-01T00:00:00Z,35.08108827374346,121.19316
2013-06-01T00:00:00Z,55.33706098550452,223.63693
2013-07-01T00:00:00Z,51.459549300698114,151.75907
2013-08-01T00:00:00Z,76.7128539368527,181.65935
2013-09-01T00:00:00Z,93.53116019249383,268.48041
2013-10-01T00:00:00Z,159.4561083975777,377.40959
2013-11-01T00:00:00Z,67.16274174659195,114.26207
2013-12-01T00:00:00Z,95.22825315679025,175.9689
2014-01-01T00:00:00Z,76.31707390280305,191.81774
2014-02-01T00:00:00Z,44.055515309508664,117.01458
2014-03-01T00:00:00Z,45.16197703077868,86.849114
2014-04-01T00:00:00Z,25.73011665698256,74.96961
2014-05-01T00:00:00Z,30.263870965489176,111.40172
2014-06-01T00:00:00Z,18.68332576554847,57.44965
2014-07-01T00:00:00Z,42.366430029041425,92.792126
2014-08-01T00:00:00Z,34.959716777078064,117.08607
2014-09-01T00:00:00Z,45.63621949611687,100.46569
2014-10-01T00:00:00Z,41.26954379968663,124.20237
2014-11-01T00:00:00Z,32.1126884967344,118.96762
2014-12-01T00:00:00Z,37.34541893242698,108.25605
2015-01-01T00:00:00Z,51.936287012836495,174.8212
2015-02-01T00:00:00Z,36.31179571259207,104.44005
2015-03-01T00:00:00Z,33.92811262574285,125.84557
2015-04-01T00:00:00Z,35.80220842179848,154.78448
2015-05-01T00:00:00Z,31.08436625533754,101.66397
2015-06-01T00:00:00Z,33.0426179066883,171.40594
2015-07-01T00:00:00Z,52.275351996919895,166.87716
2015-08-01T00:00:00Z,74.79461287622023,311.87085
2015-09-01T00:00:00Z,104.99440168614763,353.34341
2015-10-01T00:00:00Z,63.585852674148676,202.54056
2015-11-01T00:00:00Z,35.15372560149704,107.0435
2015-12-01T00:00:00Z,60.35844993918739,196.81922
2016-01-01T00:00:00Z,55.45720481406289,226.72857
2016-02-01T00:00:00Z,65.95661833432227,204.72453
2016-03-01T00:00:00Z,50.41493833284612,176.22231
2016-04-01T00:00:00Z,37.04986348718591,146.18482
2016-05-01T00:00:00Z,39.74792311463502,119.056
2016-06-01T00:00:00Z,170.21874361285165,376.17152
2016-07-01T00:00:00Z,116.08236685229927,343.37271
2016-08-01T00:00:00Z,65.26916128771535,143.23457
2016-09-01T00:00:00Z,39.37248550286007,121.05324
2016-10-01T00:00:00Z,54.639368853939345,160.99804
2016-11-01T00:00:00Z,111.16061079404392,308.77139
2016-12-01T00:00:00Z,86.7404401258283,203.18918
2017-01-01T00:00:00Z,86.0506771573363,208.85554
2017-02-01T00:00:00Z,99.2918754406169,197.10503
2017-03-01T00:00:00Z,50.935573163108785,121.66431
2017-04-01T00:00:00Z,36.36981845795532,130.78839
2017-05-01T00:00:00Z,42.427305774433485,131.61572
2017-06-01T00:00:00Z,47.22938022014487,94.368207
2017-07-01T00:00:00Z,38.02158186792361,102.59598
2017-08-01T00:00:00Z,22.83465534780386,104.90822
2017-09-01T00:00:00Z,30.458360882600566,132.34284
