Date,GPR,GPT,GPA
2014-07-01T00:00:00Z,148.75228799789096,149.62463669678107,135.90083371054436
2014-08-01T00:00:00Z,200.82449051606446,212.69016126543562,141.4741267771522
2014-09-01T00:00:00Z,220.39842895793353,248.6942950854524,79.707368092396365
2014-10-01T00:00:00Z,133.11689819083284,136.7358204480591,124.24880967380403
2014-11-01T00:00:00Z,102.18274397008895,111.16125645888057,55.40484137807871
2014-12-01T00:00:00Z,88.06387939817827,91.81265300428016,67.76112090346406
2015-01-01T00:00:00Z,128.85393928517357,132.5984958558787,107.90031889689547
2015-02-01T00:00:00Z,119.591242662312,121.14242942041355,107.13621630857273
2015-03-01T00:00:00Z,96.31963530729573,100.86073649328098,69.68784748716753
2015-04-01T00:00:00Z,101.29821155805847,101.96724464198272,103.96995585139597
2015-05-01T00:00:00Z,86.28045586252675,91.90734350863308,51.76843653990593
2015-06-01T00:00:00Z,79.37568351019506,88.18391976249055,30.45719708606804
2015-07-01T00:00:00Z,104.67240770470508,105.64754731880043,90.46476284859469
2015-08-01T00:00:00Z,87.27613997096138,90.54962013868605,69.97241792303238
2015-09-01T00:00:00Z,77.39725272830907,80.99545887409437,55.26391376078177
2015-10-01T00:00:00Z,75.74017472140042,77.33919782047019,64.8381765363451
2015-11-01T00:00:00Z,237.08196213853827,250.4879065800947,169.7300075760363
2015-12-01T00:00:00Z,165.83636742918176,180.4899369524344,97.23111906558876
2016-01-01T00:00:00Z,142.44979638624804,151.94374341630316,86.42679336514611
2016-02-01T00:00:00Z,89.6305605032324,95.16487085932636,61.168548632602906
2016-03-01T00:00:00Z,96.44455997836869,98.33387849154346,85.82142569700775
2016-04-01T00:00:00Z,85.04843049115223,90.12379055120147,58.76599712826946
2016-05-01T00:00:00Z,83.025138621657,84.6095641955393,69.80877028720117
2016-06-01T00:00:00Z,121.15219412347555,129.81989175459833,74.98754176048959
2016-07-01T00:00:00Z,128.74797943374,138.0937948637065,78.8244439091772
2016-08-01T00:00:00Z,104.32773138895179,106.54313793494322,98.67912800920205
2016-09-01T00:00:00Z,88.79145291934452,91.26562439288092,80.7740088761022
2016-10-01T00:00:00Z,82.85357417126266,86.06749613525248,65.87542916289225
2016-11-01T00:00:00Z,105.25195554516174,114.79591655195942,52.58615402520771
2016-12-01T00:00:00Z,119.03179112880487,126.59887833797325,76.72906776944845
2017-01-01T00:00:00Z,123.48494510761037,124.39089127634246,114.22527440704799
2017-02-01T00:00:00Z,126.91429964920917,133.9526698279461,84.28163823990818
2017-03-01T00:00:00Z,122.60128963787504,122.29493874240549,122.87996773597615
2017-04-01T00:00:00Z,174.0110543246086,189.46623065658574,95.88867913362911
2017-05-01T00:00:00Z,163.3283777204528,161.31840371229936,161.9543934242003
2017-06-01T00:00:00Z,135.06467993911312,136.13548416535482,130.93327187323894
2017-07-01T00:00:00Z,91.32853929806681,94.65546630773918,67.22653707121054
2017-08-01T00:00:00Z,201.56808311570038,219.1071221127397,117.221582845737
2017-09-01T00:00:00Z,147.6186505041398,163.69347133975302,60.16517596564343
2017-10-01T00:00:00Z,142.57209620516795,161.85413475808954,47.05954338214943
2017-11-01T00:00:00Z,114.80498769841141,127.96145036757585,49.09562088954449
2017-12-01T00:00:00Z,113.36334725465977,124.77942175195781,49.000063819596576
2018-01-01T00:00:00Z,158.00830052584112,176.03375023251925,60.0729027494971
2018-02-01T00:00:00Z,96.97316561677886,105.09560546048992,53.65781435228152
2018-03-01T00:00:00Z,199.98004714737127,221.1914242774559,84.83051294321923
2018-04-01T00:00:00Z,233.79423321003236,262.0629332246968,101.20979951474003
2018-05-01T00:00:00Z,172.90710374382076,201.19377755504533,34.09706070501734
2018-06-01T00:00:00Z,198.75176531619925,224.8657332470296,65.99384163259421
2018-07-01T00:00:00Z,236.98746378092616,266.82557752466965,79.76487106303136
2018-08-01T00:00:00Z,156.66710239729542,177.35153912901748,51.93728279421022
2018-09-01T00:00:00Z,127.8510898769723,146.62789645493328,29.18620689323554
2018-10-01T00:00:00Z,160.800057987815,183.90900851520504,38.56281011549502
2018-11-01T00:00:00Z,148.34854208074356,169.128806313924,36.50884850030287
2018-12-01T00:00:00Z,171.35034764442923,195.1067652125562,45.395431940109454
2019-01-01T00:00:00Z,185.28124364964586,213.24995949320217,39.86928043464293
2019-02-01T00:00:00Z,157.0411235723971,175.62486113993225,54.78829513356482
2019-03-01T00:00:00Z,114.0551880001038,126.82512245719684,54.505116432163206
2019-04-01T00:00:00Z,104.98674239919067,118.06612502530282,35.50062883092089
2019-05-01T00:00:00Z,202.97865121828286,237.51952486569175,21.077497744725157
2019-06-01T00:00:00Z,239.0744118083385,278.131076574538,40.644323405874935
2019-07-01T00:00:00Z,186.6536895918043,211.11623725429882,53.89395596375384
2019-08-01T00:00:00Z,211.8819408122078,237.10744351984297,73.20213585010083
2019-09-01T00:00:00Z,102.28407164104283,114.76375182330938,42.38570728055899
